t,S,Analytic,QNN$_7$,QNN$_4$,R-QNN$^{(2)}_4$,R-QNN$^{(3)}_4$
0.0,149.2384658143413,111.1892888343215,111.331184,110.97934,111.78868,111.780464
0.0,149.32740411339634,111.27822713337636,111.421974,111.0672,111.875786,111.86819
0.0,149.41634241245137,111.3671654324312,111.512764,111.155075,111.962814,111.95585
0.0,149.5052807115064,111.45610373148605,111.603455,111.24294,112.049805,112.04345
0.0,149.59421901056143,111.54504203054093,111.69416,111.330826,112.13672,112.13099
0.0,149.68315730961646,111.63398032959579,111.78482,111.41869,112.22358,112.21846
0.0,149.7720956086715,111.72291862865067,111.87543,111.50658,112.31039,112.305855
0.0,149.86103390772652,111.8118569277055,111.96598,111.59448,112.39712,112.39321
0.0,149.94997220678155,111.90079522676041,112.05651,111.68243,112.48382,112.48049
0.0,150.03891050583658,111.98973352581527,112.146996,111.77036,112.57044,112.56771
0.0,150.1278488048916,112.07867182487016,112.23745,111.85828,112.65701,112.65486
0.0,150.21678710394664,112.16761012392504,112.32786,111.94622,112.74351,112.74197
0.0,150.30572540300167,112.25654842297992,112.41822,112.03419,112.82997,112.828964
0.0,150.3946637020567,112.34548672203482,112.508514,112.12212,112.91635,112.91592
0.0,150.48360200111173,112.43442502108971,112.59881,112.210106,113.00267,113.00282
0.0,150.57254030016676,112.5233633201446,112.68904,112.29808,113.08896,113.08965
0.0,150.6614785992218,112.61230161919951,112.77922,112.38607,113.17516,113.17641
0.0,150.75041689827682,112.7012399182544,112.86936,112.47408,113.261314,113.26311
0.0,150.83935519733186,112.7901782173093,112.95944,112.56209,113.3474,113.34974
0.0,150.92829349638689,112.8791165163642,113.0495,112.65011,113.433426,113.436295
0.0,151.01723179544192,112.96805481541912,113.13948,112.73814,113.51938,113.52276
0.0,151.10617009449695,113.05699311447404,113.22943,112.826164,113.60528,113.60919
0.0,151.19510839355198,113.14593141352893,113.319336,112.91424,113.69111,113.69554
0.0,151.284046692607,113.23486971258384,113.40919,113.00229,113.77689,113.78183
0.0,151.37298499166204,113.32380801163879,113.49898,113.090385,113.86261,113.86804
0.0,151.46192329071707,113.4127463106937,113.58872,113.17847,113.94828,113.954185
0.0,151.5508615897721,113.50168460974864,113.67844,113.26657,114.03386,114.04026
0.0,151.63979988882713,113.59062290880357,113.76806,113.354645,114.11938,114.12625
0.0,151.72873818788216,113.67956120785848,113.85764,113.44277,114.204834,114.2122
0.0,151.8176764869372,113.7684995069134,113.94719,113.53093,114.29024,114.29806
0.0,151.90661478599222,113.85743780596833,114.036674,113.61906,114.37557,114.38384
0.0,151.99555308504725,113.94637610502326,114.126114,113.70718,114.460846,114.469574
0.0,152.08449138410228,114.0353144040782,114.21546,113.79538,114.546074,114.555214
0.0,152.1734296831573,114.12425270313315,114.30479,113.88353,114.63121,114.6408
0.0,152.26236798221234,114.2131910021881,114.39404,113.97171,114.716286,114.72629
0.0,152.35130628126737,114.30212930124301,114.483246,114.0599,114.80129,114.81173
0.0,152.4402445803224,114.39106760029799,114.57238,114.14812,114.886246,114.89707
0.0,152.52918287937743,114.48000589935292,114.66147,114.23633,114.97113,114.98237
0.0,152.61812117843246,114.56894419840786,114.750496,114.32455,115.05596,115.06758
0.0,152.7070594774875,114.65788249746281,114.83946,114.4128,115.14071,115.15272
0.0,152.79599777654252,114.74682079651777,114.92836,114.50107,115.225395,115.237785
0.0,152.88493607559755,114.83575909557271,115.0172,114.58933,115.310005,115.32277
0.0,152.97387437465258,114.92469739462766,115.105965,114.677605,115.39457,115.407684
0.0,153.0628126737076,115.01363569368263,115.19469,114.76589,115.479065,115.492516
0.0,153.15175097276264,115.10257399273759,115.28334,114.85422,115.563484,115.57728
0.0,153.24068927181767,115.19151229179253,115.37191,114.94252,115.64785,115.661964
0.0,153.3296275708727,115.2804505908475,115.46045,115.03084,115.73214,115.74657
0.0,153.41856586992773,115.36938888990247,115.5489,115.11921,115.816376,115.831116
0.0,153.50750416898276,115.45832718895741,115.637276,115.20752,115.900505,115.91555
0.0,153.5964424680378,115.5472654880124,115.72562,115.29591,115.98461,115.99993
0.0,153.68538076709282,115.63620378706734,115.81384,115.38427,116.06863,116.08423
0.0,153.77431906614785,115.7251420861223,115.90204,115.472664,116.15258,116.16845
0.0,153.86325736520288,115.8140803851773,115.99016,115.561066,116.236465,116.252594
0.0,153.9521956642579,115.90301868423225,116.07821,115.649475,116.3203,116.336655
0.0,154.04113396331294,115.99195698328722,116.16618,115.7379,116.40404,116.420654
0.0,154.13007226236797,116.0808952823422,116.25408,115.82635,116.4877,116.504555
0.0,154.219010561423,116.16983358139717,116.341896,115.91481,116.57133,116.58838
0.0,154.30794886047804,116.25877188045214,116.429665,116.003265,116.65488,116.672134
0.0,154.39688715953307,116.34771017950713,116.51735,116.09176,116.73834,116.7558
0.0,154.48582545858812,116.43664847856212,116.604965,116.18024,116.821754,116.839386
0.0,154.57476375764315,116.52558677761712,116.69249,116.26877,116.90509,116.922905
0.0,154.66370205669818,116.6145250766721,116.779945,116.35727,116.988365,117.006325
0.0,154.75264035575321,116.70346337572705,116.867325,116.445786,117.07155,117.08966
0.0,154.84157865480825,116.79240167478206,116.95463,116.53434,117.15468,117.17293
0.0,154.93051695386328,116.88133997383704,117.04187,116.622894,117.237724,117.2561
0.0,155.0194552529183,116.970278272892,117.129005,116.71149,117.32072,117.33921
0.0,155.10839355197334,117.05921657194699,117.21607,116.80007,117.40363,117.42222
0.0,155.19733185102837,117.14815487100199,117.30307,116.88867,117.48647,117.50516
0.0,155.2862701500834,117.23709317005697,117.389984,116.97728,117.56925,117.58802
0.0,155.37520844913843,117.32603146911195,117.4768,117.06591,117.65193,117.67077
0.0,155.46414674819346,117.41496976816694,117.563545,117.15455,117.73458,117.753456
0.0,155.5530850472485,117.50390806722193,117.6502,117.24321,117.81714,117.83605
0.0,155.64202334630352,117.59284636627692,117.73678,117.33187,117.899635,117.91858
0.0,155.73096164535855,117.68178466533192,117.82328,117.42056,117.98204,118.001
0.0,155.81989994441358,117.77072296438688,117.90968,117.50927,118.06439,118.08334
0.0,155.9088382434686,117.85966126344186,117.996,117.59796,118.14666,118.1656
0.0,155.99777654252364,117.9485995624969,118.08222,117.68671,118.22886,118.24778
0.0,156.08671484157867,118.03753786155187,118.16838,117.775444,118.311,118.329865
0.0,156.1756531406337,118.12647616060688,118.25444,117.8642,118.393036,118.411865
0.0,156.26459143968873,118.21541445966187,118.34041,117.95295,118.47501,118.49379
0.0,156.35352973874376,118.30435275871686,118.42631,118.04175,118.55694,118.57561
0.0,156.4424680377988,118.39329105777188,118.512085,118.13053,118.63877,118.657364
0.0,156.53140633685382,118.48222935682685,118.59779,118.219376,118.720535,118.739006
0.0,156.62034463590885,118.57116765588187,118.68338,118.30819,118.80222,118.82058
0.0,156.70928293496388,118.66010595493685,118.76889,118.39702,118.883835,118.90205
0.0,156.7982212340189,118.74904425399185,118.85432,118.4859,118.96537,118.98344
0.0,156.88715953307394,118.83798255304686,118.93965,118.574776,119.04685,119.06474
0.0,156.97609783212897,118.92692085210186,119.02487,118.663666,119.12824,119.145966
0.0,157.065036131184,119.01585915115687,119.11001,118.75257,119.209564,119.2271
0.0,157.15397443023903,119.10479745021185,119.19506,118.84147,119.29081,119.30812
0.0,157.24291272929406,119.19373574926686,119.27998,118.93039,119.37196,119.38906
0.0,157.3318510283491,119.28267404832185,119.36483,119.01936,119.45306,119.469925
0.0,157.42078932740412,119.37161234737687,119.44957,119.108315,119.53409,119.5507
0.0,157.50972762645915,119.46055064643186,119.53421,119.19731,119.61503,119.63137
0.0,157.59866592551418,119.54948894548687,119.618774,119.28631,119.69591,119.71195
0.0,157.6876042245692,119.63842724454187,119.70321,119.37533,119.776695,119.79245
0.0,157.77654252362424,119.72736554359687,119.787544,119.46435,119.857414,119.872856
0.0,157.86548082267927,119.8163038426519,119.871765,119.553406,119.93805,119.953156
0.0,157.9544191217343,119.9052421417069,119.95592,119.64244,120.01862,120.03339
0.0,158.04335742078933,119.99418044076191,120.03995,119.73154,120.09912,120.11351
0.0,158.13229571984436,120.08311873981691,120.12388,119.8206,120.17953,120.19356
0.0,158.2212340188994,120.17205703887191,120.2077,119.90974,120.25987,120.27349
0.0,158.31017231795443,120.26099533792693,120.291405,119.99884,120.340126,120.353355
0.0,158.39911061700946,120.34993363698194,120.375,120.088,120.42031,120.4331
0.0,158.48804891606449,120.43887193603693,120.458496,120.17713,120.50043,120.51276
0.0,158.57698721511952,120.52781023509195,120.54189,120.2663,120.580444,120.59233
0.0,158.66592551417455,120.61674853414696,120.625175,120.35551,120.660416,120.671814
0.0,158.75486381322958,120.70568683320198,120.70835,120.44468,120.74029,120.7512
0.0,158.8438021122846,120.79462513225697,120.79138,120.533905,120.8201,120.83048
0.0,158.93274041133964,120.88356343131198,120.87435,120.62317,120.89982,120.90966
0.0,159.02167871039467,120.97250173036701,120.957184,120.71241,120.97945,120.98877
0.0,159.1106170094497,121.06144002942202,121.03989,120.80168,121.05902,121.06776
0.0,159.19955530850473,121.15037832847705,121.1225,120.89096,121.1385,121.14668
0.0,159.28849360755976,121.23931662753205,121.20498,120.98026,121.217926,121.22547
0.0,159.3774319066148,121.32825492658705,121.28735,121.06958,121.29725,121.30421
0.0,159.46637020566982,121.41719322564208,121.369606,121.15891,121.37652,121.38282
0.0,159.55530850472485,121.50613152469707,121.451744,121.24825,121.45568,121.461334
0.0,159.64424680377988,121.5950698237521,121.533775,121.33762,121.53478,121.539764
0.0,159.7331851028349,121.68400812280711,121.615654,121.42699,121.61379,121.61809
0.0,159.82212340188994,121.77294642186212,121.69745,121.51642,121.69273,121.69633
0.0,159.91106170094497,121.86188472091715,121.77909,121.605835,121.77161,121.77446
0.0,160.0,121.95082301997218,121.86064,121.695274,121.85038,121.852486
0.5,0.0,0.0,0.08613348,0.03641188,0.061318446,0.031011328
0.5,0.08893829905503058,0.0,0.07316589,-0.002411604,0.051755477,0.028474554
0.5,0.17787659811006115,0.0,0.060181618,-0.040993094,0.042225886,0.025887713
0.5,0.2668148971650917,2.224246558315374e-274,0.04721403,-0.07933676,0.03268795,0.023267493
0.5,0.3557531962201223,5.0589674941976764e-244,0.03420472,-0.11744261,0.023150016,0.020580515
0.5,0.4446914952751529,1.0358386549135486e-221,0.021212101,-0.15530229,0.013653804,0.01786016
0.5,0.5336297943301834,2.7787232896020054e-204,0.008211136,-0.19292831,0.0041659363,0.015106425
0.5,0.622568093385214,4.1451514045580963e-190,-0.004823208,-0.23031443,-0.005346965,0.012294278
0.5,0.7115063924402446,3.0146312619548185e-178,-0.017857552,-0.26745856,-0.014818143,0.009448752
0.5,0.8004446914952752,4.182121873589891e-168,-0.030875206,-0.30437112,-0.024289321,0.0065448135
0.5,0.8893829905503058,2.7496339687570543e-159,-0.04392624,-0.3410375,-0.0337605,0.0036074966
0.5,0.9783212896053364,1.6178249191234445e-151,-0.056960583,-0.377464,-0.04318161,0.0006201118
0.5,1.0672595886603669,1.3499899176811175e-144,-0.07000327,-0.41365892,-0.052627753,-0.0024006516
0.5,1.1561978877153976,2.2524928954343232e-138,-0.08306265,-0.44960767,-0.06204052,-0.005471483
0.5,1.245136186770428,9.772512841107538e-133,-0.09609699,-0.48532277,-0.07145329,-0.008584037
0.5,1.3340744858254587,1.3533449769762831e-127,-0.109164715,-0.5207959,-0.08086605,-0.011738315
0.5,1.4230127848804892,7.04083936034592e-123,-0.1222074,-0.55603117,-0.090253785,-0.014934316
0.5,1.5119510839355197,1.5694178037701098e-118,-0.13525009,-0.5910224,-0.09960814,-0.01817204
0.5,1.6008893829905504,1.6688860316246663e-114,-0.14830112,-0.62577784,-0.108970836,-0.021451488
0.5,1.6898276820455809,9.253498521224016e-111,-0.16133547,-0.6602913,-0.1183085,-0.024764314
0.5,1.7787659811006116,2.8817908384574034e-107,-0.17436981,-0.69456697,-0.12763782,-0.028135553
0.5,1.867704280155642,5.367137594922009e-104,-0.18740416,-0.72860897,-0.1369588,-0.031548515
0.5,1.9566425792106727,6.305721339422098e-101,-0.2004385,-0.76241106,-0.14626308,-0.034978166
0.5,2.0455808782657035,4.8924154810740004e-98,-0.2134645,-0.79597116,-0.15555067,-0.038474575
0.5,2.1345191773207337,2.6078271034039002e-95,-0.22649884,-0.82929134,-0.16481324,-0.041987672
0.5,2.2234574763757644,9.883747250854513e-93,-0.2394998,-0.8623737,-0.1740758,-0.045559183
0.5,2.312395775430795,2.7446845493531506e-90,-0.25250912,-0.89521825,-0.18330498,-0.04918076
0.5,2.4013340744858254,5.733893420572446e-88,-0.26550174,-0.92782706,-0.19253416,-0.05280234
0.5,2.490272373540856,9.223822199158928e-86,-0.27847767,-0.9601918,-0.20174666,-0.05649902
0.5,2.5792106725958868,1.1664095160194836e-83,-0.29144526,-0.99232286,-0.21092577,-0.06021239
0.5,2.6681489716509175,1.1810396566169573e-81,-0.30439615,-1.024214,-0.22012158,-0.06396748
0.5,2.7570872707059477,9.734206754953646e-80,-0.31734705,-1.0558695,-0.22927566,-0.06777264
0.5,2.8460255697609784,6.627907193326519e-78,-0.33028126,-1.0872787,-0.23841305,-0.07159449
0.5,2.934963868816009,3.778084769087045e-76,-0.34319043,-1.1184543,-0.24753375,-0.0754831
0.5,3.0239021678710394,1.824772497808161e-74,-0.3560996,-1.1493963,-0.2566461,-0.07939674
0.5,3.11284046692607,7.549540642938266e-73,-0.3689921,-1.1800921,-0.26572508,-0.083335415
0.5,3.201778765981101,2.702146534223006e-71,-0.3818679,-1.2105501,-0.27478737,-0.08731581
0.5,3.2907170650361315,8.44294975178431e-70,-0.3947103,-1.2407765,-0.28382462,-0.091337934
0.5,3.3796553640911617,2.3219789941939085e-68,-0.40754437,-1.2707609,-0.29287022,-0.095393434
0.5,3.4685936631461924,5.66345607102253e-67,-0.4203534,-1.3005096,-0.3018741,-0.09948231
0.5,3.557531962201223,1.2336021316994882e-65,-0.43314576,-1.3300183,-0.3108613,-0.10362126
0.5,3.6464702612562534,2.414954753353246e-64,-0.44591308,-1.3592873,-0.31984013,-0.107776895
0.5,3.735408560311284,4.2740200602833396e-63,-0.45865536,-1.3883245,-0.3287856,-0.1119826
0.5,3.824346859366315,6.875686248029137e-62,-0.47139764,-1.4171197,-0.33770603,-0.11620499
0.5,3.9132851584213455,1.0104843894205066e-60,-0.4840982,-1.4456751,-0.34661812,-0.12047745
0.5,4.002223457476376,1.3630128590108137e-59,-0.4967904,-1.4739969,-0.35550517,-0.12478329
0.5,4.091161756531407,1.694748351251274e-58,-0.5094242,-1.5020726,-0.3643672,-0.12910582
0.5,4.180100055586437,1.9502582058791873e-57,-0.522058,-1.5299187,-0.37321252,-0.13347007
0.5,4.269038354641467,2.084911465814705e-56,-0.5346668,-1.5575248,-0.3820328,-0.13787605
0.5,4.357976653696499,2.0778272810993835e-55,-0.54721713,-1.5848953,-0.39083642,-0.14229871
0.5,4.446914952751529,1.936758113344277e-54,-0.5597758,-1.612032,-0.3995983,-0.14677145
0.5,4.535853251806559,1.6936032910991543e-53,-0.5722928,-1.6389248,-0.40836853,-0.15126921
0.5,4.62479155086159,1.3933512257607474e-52,-0.58476806,-1.6655838,-0.41708034,-0.15578367
0.5,4.7137298499166205,1.081401955178916e-51,-0.5972433,-1.692003,-0.42579216,-0.16034819
0.5,4.802668148971651,7.937527574415686e-51,-0.60964346,-1.7181907,-0.43446225,-0.1649294
0.5,4.891606448026682,5.523104288128049e-50,-0.6220436,-1.744132,-0.443124,-0.16956069
0.5,4.980544747081712,3.651311919065306e-49,-0.63438535,-1.7698481,-0.45174402,-0.17419197
0.5,5.069483046136742,2.298233272878226e-48,-0.6466937,-1.7953203,-0.4603557,-0.17887332
0.5,5.1584213451917735,1.3799987061713337e-47,-0.6589854,-1.8205565,-0.468934,-0.18358804
0.5,5.247359644246804,7.91980447027779e-47,-0.67124367,-1.8455551,-0.47748727,-0.18831946
0.5,5.336297943301835,4.3517966017594434e-46,-0.68344355,-1.8703177,-0.4860322,-0.1930926
0.5,5.425236242356865,2.2933306388572836e-45,-0.69562674,-1.8948448,-0.4945187,-0.19786574
0.5,5.5141745414118954,1.16090226111959e-44,-0.7077515,-1.9191382,-0.5029885,-0.2026806
0.5,5.603112840466927,5.653357525526286e-44,-0.7198429,-1.9431915,-0.51144165,-0.20754553
0.5,5.692051139521957,2.6522615504170256e-43,-0.7318926,-1.9670051,-0.51985306,-0.21240212
0.5,5.780989438576987,1.2003592433521844e-42,-0.7439172,-1.9905913,-0.5282394,-0.21729209
0.5,5.869927737632018,5.2474421084209474e-42,-0.7558751,-2.0139356,-0.53660077,-0.22222377
0.5,5.9588660366870485,2.2184755225141123e-41,-0.76780796,-2.037046,-0.5449371,-0.22717215
0.5,6.047804335742079,9.081038055117231e-41,-0.77969074,-2.0599146,-0.55323166,-0.23213722
0.5,6.13674263479711,3.603042376016263e-40,-0.79152346,-2.0825534,-0.56150955,-0.23714401
0.5,6.22568093385214,1.3871158930382843e-39,-0.80331445,-2.1049547,-0.5697624,-0.2421508
0.5,6.314619232907171,5.186815679127284e-39,-0.81507206,-2.1271203,-0.5779652,-0.24720766
0.5,6.403557531962202,1.8855963549103643e-38,-0.8267796,-2.14905,-0.586168,-0.25227284
0.5,6.492495831017232,6.670414177705726e-38,-0.8384037,-2.1707501,-0.594304,-0.25737143
0.5,6.581434130072263,2.298219892984648e-37,-0.85001945,-2.192202,-0.60244006,-0.26247835
0.5,6.670372429127293,7.718392825654635e-37,-0.86156845,-2.213429,-0.6105177,-0.26760197
0.5,6.7593107281823235,2.5287431259856204e-36,-0.87308407,-2.2344158,-0.61858696,-0.2727673
0.5,6.848249027237355,8.088280365252981e-36,-0.88451624,-2.2551708,-0.6266145,-0.277941
0.5,6.937187326292385,2.527541749663657e-35,-0.8959317,-2.2756906,-0.6346087,-0.2831397
0.5,7.026125625347415,7.72208946364686e-35,-0.90728045,-2.2959783,-0.6425528,-0.2883551
0.5,7.115063924402446,2.3081113198226813e-34,-0.9185624,-2.3160222,-0.6504802,-0.2935872
0.5,7.2040022234574765,6.753723030367439e-34,-0.929811,-2.3358407,-0.65839094,-0.29885268
